TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX,...27,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype,GAME,ROUND,SEASON
BOS,2021-06-15,BKN,"OUBRE, KELLY",14,4,3,0,3,2,0,0,0,2,5,0.4,0,1,0,0,0,NA,1,BKN,0,9,NA,112,131,25.76438356,L,PLAYOFF,4,1,20-21
BOS,2021-06-15,BKN,"VALANCIUNAS, JONAS",36,2,9,1,8,2,1,3,2,1,2,0.5,0,1,0,0,0,NA,3,BKN,0,17,NA,112,131,29.10958904,L,PLAYOFF,4,1,20-21
BOS,2021-06-15,BKN,"BROWN, BRUCE",13,2,1,0,1,0,0,0,0,1,7,0.1428571429,0,1,0,0,0,NA,1,BKN,0,3,NA,112,131,24.83287671,L,PLAYOFF,4,1,20-21
BOS,2021-06-15,BKN,"STEWART, ISAIAH",12,0,2,0,2,6,0,1,0,0,0,NA,0,0,NA,0,0,NA,1,BKN,0,9,NA,112,131,20.06575342,L,PLAYOFF,4,1,20-21
BOS,2021-06-19,@BKN,"TATUM, JAYSON",38,37,5,0,5,6,0,3,2,14,30,0.4666666667,3,11,0.2727272727,6,6,1,3,BKN,0,51,NA,129,136,23.29589041,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"WALKER, KEMBA",36,20,4,0,4,6,1,0,0,8,17,0.4705882353,3,6,0.5,1,1,1,1,BKN,0,31,NA,129,136,31.11506849,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"BROWN, JAYLEN",40,20,6,0,6,4,1,0,1,10,17,0.5882352941,0,5,0,0,0,NA,1,BKN,0,31,NA,129,136,24.65205479,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"VALANCIUNAS, JONAS",35,13,13,5,8,2,1,0,1,6,10,0.6,0,0,NA,1,1,1,2,BKN,0,29,NA,129,136,29.12054795,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"OUBRE, KELLY",16,10,1,0,1,1,0,0,0,3,9,0.3333333333,2,3,0.6666666667,2,2,1,2,BKN,0,12,NA,129,136,25.77534247,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"BROWN, BRUCE",14,10,1,0,1,3,1,0,0,4,5,0.8,0,1,0,2,2,1,0,BKN,0,15,NA,129,136,24.84383562,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"JACKSON, REGGIE",13,9,0,0,0,1,0,0,0,2,4,0.5,1,3,0.3333333333,4,4,1,0,BKN,0,10,NA,129,136,31.17534247,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"STEWART, ISAIAH",13,8,4,2,2,0,1,0,1,2,3,0.6666666667,0,0,NA,4,4,1,2,BKN,0,13,NA,129,136,20.07671233,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"GALLINARI, DANILO",17,2,6,0,6,3,0,0,0,1,4,0.25,0,1,0,0,0,NA,0,BKN,0,11,NA,129,136,32.8630137,L,PLAYOFF,5,1,20-21
BOS,2021-06-19,@BKN,"BURKS, ALEC",18,0,2,0,2,3,0,0,0,0,1,0,0,1,0,0,0,NA,1,BKN,0,5,NA,129,136,29.91506849,L,PLAYOFF,5,1,20-21
DAL,2021-06-04,POR,"WALL, JOHN",27,31,2,0,2,9,0,0,2,13,15,0.8666666667,1,1,1,4,4,1,3,POR,0,42,NA,148,123,30.74246575,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"DONCIC, LUKA",28,28,10,1,9,8,3,0,1,11,13,0.8461538462,3,4,0.75,3,3,1,1,POR,0,49,NA,148,123,22.2630137,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"BRYANT, THOMAS",29,16,5,2,3,1,1,0,1,7,11,0.6363636364,0,1,0,2,2,1,1,POR,0,23,NA,148,123,23.84383562,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"CURRY, SETH",19,15,1,1,0,4,0,0,0,5,11,0.4545454545,3,3,1,2,2,1,0,POR,0,20,NA,148,123,30.78082192,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"BRUNSON, JALEN",21,15,1,0,1,2,1,0,0,5,10,0.5,1,3,0.3333333333,4,4,1,0,POR,0,19,NA,148,123,24.75890411,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"DRUMMOND, ANDRE",27,10,7,2,5,1,0,3,0,5,6,0.8333333333,0,0,NA,0,1,0,2,POR,0,21,NA,148,123,27.81643836,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"RICHARDSON, JOSH",18,8,2,0,2,4,0,0,0,2,6,0.3333333333,2,5,0.4,2,2,1,0,POR,0,14,NA,148,123,27.71780822,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"BURKE, TREY",11,8,0,0,0,2,0,0,0,3,7,0.4285714286,0,1,0,2,2,1,0,POR,0,10,NA,148,123,28.55890411,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"ROBINSON, GLENN",8,8,1,0,1,1,0,0,0,2,5,0.4,1,2,0.5,3,3,1,0,POR,0,10,NA,148,123,27.40273973,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"MCGEE, JAVALE",21,6,4,1,3,1,2,2,0,2,3,0.6666666667,0,1,0,2,2,1,4,POR,0,15,NA,148,123,33.37260274,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"FINNEY-SMITH, DORIAN",15,3,4,0,4,1,0,0,0,1,2,0.5,1,2,0.5,0,0,NA,1,POR,0,8,NA,148,123,28.08493151,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"MARJANOVIC, BOBAN",8,0,2,0,2,1,0,0,0,0,2,0,0,0,NA,0,0,NA,0,POR,0,3,NA,148,123,32.80273973,W,PLAYOFF,1,1,20-21
DAL,2021-06-04,POR,"NWABA, DAVID",8,0,2,0,2,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,POR,0,2,NA,148,123,28.38630137,W,PLAYOFF,1,1,20-21
DAL,2021-06-08,POR,"DONCIC, LUKA",33,34,8,0,8,6,0,0,0,15,26,0.5769230769,2,7,0.2857142857,2,2,1,0,POR,0,48,NA,114,93,22.2739726,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"WALL, JOHN",31,26,1,0,1,9,2,0,3,12,18,0.6666666667,0,2,0,2,2,1,1,POR,0,38,NA,114,93,30.75342466,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"CURRY, SETH",27,18,6,0,6,4,1,1,0,6,12,0.5,4,7,0.5714285714,2,2,1,0,POR,0,30,NA,114,93,30.79178082,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"DRUMMOND, ANDRE",31,12,11,2,9,1,3,2,1,6,8,0.75,0,0,NA,0,0,NA,0,POR,0,29,NA,114,93,27.82739726,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"BURKE, TREY",17,10,2,1,1,1,1,0,1,3,9,0.3333333333,1,2,0.5,3,4,0.75,0,POR,0,14,NA,114,93,28.56986301,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"RICHARDSON, JOSH",16,6,1,0,1,1,0,0,0,2,6,0.3333333333,2,5,0.4,0,0,NA,1,POR,0,8,NA,114,93,27.72876712,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"BRYANT, THOMAS",29,2,2,0,2,4,1,0,1,1,2,0.5,0,0,NA,0,0,NA,4,POR,0,9,NA,114,93,23.85479452,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"MCGEE, JAVALE",17,2,13,1,12,0,0,1,0,1,3,0.3333333333,0,0,NA,0,0,NA,0,POR,0,16,NA,114,93,33.38356164,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"BRUNSON, JALEN",12,2,0,0,0,2,0,0,0,1,4,0.25,0,1,0,0,0,NA,1,POR,0,4,NA,114,93,24.76986301,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"NWABA, DAVID",4,2,2,0,2,0,0,0,0,1,1,1,0,0,NA,0,0,NA,0,POR,0,4,NA,114,93,28.39726027,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"FINNEY-SMITH, DORIAN",14,0,4,1,3,0,1,0,0,0,2,0,0,0,NA,0,0,NA,0,POR,0,5,NA,114,93,28.09589041,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"MARJANOVIC, BOBAN",5,0,1,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,POR,0,1,NA,114,93,32.81369863,W,PLAYOFF,2,1,20-21
DAL,2021-06-08,POR,"ROBINSON, GLENN",4,0,0,0,0,0,0,0,1,0,0,NA,0,0,NA,0,0,NA,0,POR,0,0,NA,114,93,27.41369863,W,PLAYOFF,2,1,20-21
DAL,2021-06-12,@POR,"DONCIC, LUKA",35,41,3,0,3,5,0,0,0,17,27,0.6296296296,3,4,0.75,4,5,0.8,3,POR,0,49,NA,151,124,22.28493151,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"WALL, JOHN",34,28,4,1,3,11,3,1,1,12,22,0.5454545455,2,2,1,2,3,0.6666666667,0,POR,0,47,NA,151,124,30.76438356,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"RICHARDSON, JOSH",20,19,4,1,3,1,0,0,1,4,14,0.2857142857,3,7,0.4285714286,8,8,1,1,POR,0,24,NA,151,124,27.73972603,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"CURRY, SETH",28,16,4,2,2,4,1,0,0,6,9,0.6666666667,2,2,1,2,2,1,0,POR,0,25,NA,151,124,30.80273973,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"BURKE, TREY",12,15,0,0,0,2,0,0,2,4,6,0.6666666667,2,3,0.6666666667,5,5,1,0,POR,0,17,NA,151,124,28.580821920000002,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"BRYANT, THOMAS",31,10,10,1,9,1,0,1,0,5,9,0.5555555556,0,1,0,0,0,NA,3,POR,0,22,NA,151,124,23.86575342,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"BRUNSON, JALEN",13,8,0,0,0,3,0,0,0,3,5,0.6,2,4,0.5,0,0,NA,1,POR,0,11,NA,151,124,24.78082192,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"DRUMMOND, ANDRE",30,6,11,2,9,1,1,0,0,3,7,0.4285714286,0,1,0,0,0,NA,5,POR,0,19,NA,151,124,27.83835616,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"MCGEE, JAVALE",24,6,13,3,10,0,1,3,0,3,4,0.75,0,0,NA,0,0,NA,0,POR,0,23,NA,151,124,33.39452055,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"NWABA, DAVID",1,2,0,0,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,0,POR,0,3,NA,151,124,28.40821918,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"FINNEY-SMITH, DORIAN",10,0,2,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,POR,0,2,NA,151,124,28.10684932,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"MARJANOVIC, BOBAN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,POR,0,0,NA,151,124,32.82465753,W,PLAYOFF,3,1,20-21
DAL,2021-06-12,@POR,"ROBINSON, GLENN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,POR,0,0,NA,151,124,27.42465753,W,PLAYOFF,3,1,20-21
DAL,2021-06-16,@POR,"DONCIC, LUKA",35,25,9,0,9,12,1,0,3,8,13,0.6153846154,3,5,0.6,6,6,1,2,POR,0,47,NA,127,109,22.29589041,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"CURRY, SETH",29,18,1,0,1,3,0,0,1,6,9,0.6666666667,6,6,1,0,0,NA,0,POR,0,22,NA,127,109,30.81369863,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"BRYANT, THOMAS",34,16,8,3,5,0,0,2,1,6,11,0.5454545455,0,0,NA,4,4,1,2,POR,0,26,NA,127,109,23.87671233,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"DRUMMOND, ANDRE",30,16,14,3,11,4,1,3,1,7,12,0.5833333333,0,1,0,2,2,1,1,POR,0,38,NA,127,109,27.84931507,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"BRUNSON, JALEN",18,16,1,1,0,2,0,0,1,5,17,0.2941176471,3,9,0.3333333333,3,3,1,1,POR,0,19,NA,127,109,24.79178082,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"MCGEE, JAVALE",19,10,9,1,8,2,0,0,0,5,6,0.8333333333,0,1,0,0,0,NA,1,POR,0,21,NA,127,109,33.40547945,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"FINNEY-SMITH, DORIAN",21,9,5,0,5,1,1,0,0,3,3,1,3,3,1,0,0,NA,1,POR,0,16,NA,127,109,28.11780822,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"BURKE, TREY",10,7,3,0,3,1,0,0,2,1,4,0.25,1,1,1,4,4,1,1,POR,0,11,NA,127,109,28.59178082,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"WALL, JOHN",31,5,2,0,2,7,0,2,3,1,10,0.1,1,3,0.3333333333,2,2,1,2,POR,0,16,NA,127,109,30.77534247,W,PLAYOFF,4,1,20-21
DAL,2021-06-16,@POR,"NWABA, DAVID",13,5,1,1,0,2,0,0,0,2,2,1,1,1,1,0,0,NA,3,POR,0,8,NA,127,109,28.41917808,W,PLAYOFF,4,1,20-21
DAL,2021-07-01,MIN,"DONCIC, LUKA",36,39,3,1,2,15,3,0,1,17,25,0.68,4,7,0.5714285714,1,1,1,0,MIN,0,60,NA,137,145,22.3369863,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"WALL, JOHN",34,23,3,0,3,7,0,0,3,11,21,0.5238095238,1,2,0.5,0,1,0,1,MIN,0,33,NA,137,145,30.81643836,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"BURKE, TREY",28,20,0,0,0,4,0,0,1,8,14,0.5714285714,1,4,0.25,3,3,1,2,MIN,0,24,NA,137,145,28.63287671,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"CURRY, SETH",16,14,1,0,1,1,0,0,0,5,7,0.7142857143,4,4,1,0,0,NA,0,MIN,0,16,NA,137,145,30.85479452,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"MCGEE, JAVALE",29,13,10,3,7,3,1,2,0,6,8,0.75,1,1,1,0,0,NA,5,MIN,0,29,NA,137,145,33.44657534,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"DRUMMOND, ANDRE",31,10,9,1,8,1,0,2,0,5,7,0.7142857143,0,0,NA,0,2,0,0,MIN,0,22,NA,137,145,27.89041096,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"BRYANT, THOMAS",35,8,7,0,7,1,0,3,1,4,5,0.8,0,0,NA,0,0,NA,2,MIN,0,19,NA,137,145,23.91780822,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"RICHARDSON, JOSH",21,6,2,0,2,1,0,0,1,2,8,0.25,2,3,0.6666666667,0,0,NA,0,MIN,0,9,NA,137,145,27.79178082,L,PLAYOFF,1,2,20-21
DAL,2021-07-01,MIN,"BRUNSON, JALEN",10,4,3,1,2,2,0,0,0,2,5,0.4,0,0,NA,0,0,NA,0,MIN,0,9,NA,137,145,24.83287671,L,PLAYOFF,1,2,20-21
DAL,2021-07-03,MIN,"DONCIC, LUKA",42,49,4,1,3,8,1,0,2,20,29,0.6896551724,3,5,0.6,6,7,0.8571428571,1,MIN,0,62,NA,131,127,22.34246575,W,PLAYOFF,2,2,20-21
DAL,2021-07-03,MIN,"WALL, JOHN",35,24,1,0,1,10,2,1,2,10,19,0.5263157895,0,1,0,4,4,1,2,MIN,0,38,NA,131,127,30.82191781,W,PLAYOFF,2,2,20-21
DAL,2021-07-03,MIN,"FINNEY-SMITH, DORIAN",33,21,2,0,2,2,0,0,0,8,11,0.7272727273,5,6,0.8333333333,0,0,NA,0,MIN,0,25,NA,131,127,28.16438356,W,PLAYOFF,2,2,20-21
DAL,2021-07-03,MIN,"BRYANT, THOMAS",36,17,12,6,6,0,2,0,0,7,12,0.5833333333,0,0,NA,3,4,0.75,2,MIN,0,31,NA,131,127,23.92328767,W,PLAYOFF,2,2,20-21
DAL,2021-07-03,MIN,"DRUMMOND, ANDRE",34,8,15,2,13,2,1,1,0,3,10,0.3,0,3,0,2,2,1,1,MIN,0,27,NA,131,127,27.89589041,W,PLAYOFF,2,2,20-21
DAL,2021-07-03,MIN,"MCGEE, JAVALE",22,4,7,2,5,4,0,3,0,2,6,0.3333333333,0,3,0,0,0,NA,5,MIN,0,18,NA,131,127,33.45205479,W,PLAYOFF,2,2,20-21
DAL,2021-07-03,MIN,"CURRY, SETH",18,4,1,0,1,2,0,0,0,2,4,0.5,0,1,0,0,0,NA,1,MIN,0,7,NA,131,127,30.86027397,W,PLAYOFF,2,2,20-21
DAL,2021-07-03,MIN,"BURKE, TREY",20,4,0,0,0,4,2,0,0,2,7,0.2857142857,0,1,0,0,0,NA,0,MIN,0,10,NA,131,127,28.63835616,W,PLAYOFF,2,2,20-21
DAL,2021-07-05,@MIN,"DONCIC, LUKA",37,38,9,0,9,4,1,0,0,15,28,0.5357142857,3,10,0.3,5,6,0.8333333333,0,MIN,0,52,NA,119,99,22.34794521,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"MCGEE, JAVALE",26,20,10,3,7,1,0,3,0,9,10,0.9,0,0,NA,2,2,1,2,MIN,0,34,NA,119,99,33.45753425,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"WALL, JOHN",29,17,1,0,1,3,0,0,2,8,13,0.6153846154,1,1,1,0,0,NA,0,MIN,0,21,NA,119,99,30.82739726,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"BURKE, TREY",18,11,4,0,4,3,3,0,0,4,8,0.5,1,2,0.5,2,2,1,1,MIN,0,21,NA,119,99,28.64383562,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"FINNEY-SMITH, DORIAN",30,9,4,1,3,3,1,0,2,1,3,0.3333333333,0,1,0,7,7,1,1,MIN,0,17,NA,119,99,28.16986301,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"BRYANT, THOMAS",29,9,5,0,5,1,0,0,0,4,7,0.5714285714,1,1,1,0,0,NA,2,MIN,0,15,NA,119,99,23.92876712,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"DRUMMOND, ANDRE",26,7,16,3,13,0,0,1,1,3,6,0.5,0,1,0,1,2,0.5,2,MIN,0,24,NA,119,99,27.90136986,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"CURRY, SETH",17,4,0,0,0,3,0,0,0,2,4,0.5,0,0,NA,0,0,NA,0,MIN,0,7,NA,119,99,30.86575342,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"MARJANOVIC, BOBAN",6,4,1,1,0,0,0,2,1,2,2,1,0,0,NA,0,0,NA,0,MIN,0,7,NA,119,99,32.88767123,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"BRUNSON, JALEN",6,0,3,1,2,0,0,0,3,0,3,0,0,1,0,0,0,NA,1,MIN,0,3,NA,119,99,24.84383562,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"RICHARDSON, JOSH",4,0,2,0,2,1,0,0,0,0,3,0,0,1,0,0,0,NA,1,MIN,0,3,NA,119,99,27.80273973,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"NWABA, DAVID",6,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,1,MIN,0,1,NA,119,99,28.47123288,W,PLAYOFF,3,2,20-21
DAL,2021-07-05,@MIN,"ROBINSON, GLENN",6,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,0,MIN,0,0,NA,119,99,27.48767123,W,PLAYOFF,3,2,20-21
DAL,2021-07-07,@MIN,"DONCIC, LUKA",37,37,8,1,7,12,0,0,1,17,27,0.6296296296,2,8,0.25,1,1,1,0,MIN,0,57,NA,119,104,22.35342466,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"WALL, JOHN",37,24,2,0,2,8,2,2,2,10,23,0.4347826087,1,6,0.1666666667,3,3,1,0,MIN,0,38,NA,119,104,30.83287671,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"MCGEE, JAVALE",29,19,10,2,8,0,0,1,1,9,14,0.6428571429,1,2,0.5,0,0,NA,2,MIN,0,30,NA,119,104,33.4630137,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"BRYANT, THOMAS",35,10,10,1,9,1,0,0,0,5,11,0.4545454545,0,0,NA,0,1,0,3,MIN,0,21,NA,119,104,23.93424658,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"DRUMMOND, ANDRE",29,8,14,5,9,0,3,1,0,4,7,0.5714285714,0,1,0,0,0,NA,0,MIN,0,26,NA,119,104,27.90684932,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"CURRY, SETH",19,8,2,0,2,4,0,0,2,2,6,0.3333333333,2,4,0.5,2,2,1,2,MIN,0,14,NA,119,104,30.87123288,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"BURKE, TREY",20,7,3,0,3,1,1,0,1,3,5,0.6,1,1,1,0,0,NA,0,MIN,0,12,NA,119,104,28.64931507,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"FINNEY-SMITH, DORIAN",31,3,3,0,3,2,0,0,2,1,4,0.25,1,4,0.25,0,0,NA,0,MIN,0,8,NA,119,104,28.17534247,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"BRUNSON, JALEN",1,3,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,0,MIN,0,3,NA,119,104,24.84931507,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"RICHARDSON, JOSH",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIN,0,0,NA,119,104,27.80821918,W,PLAYOFF,4,2,20-21
DAL,2021-07-07,@MIN,"NWABA, DAVID",1,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIN,0,1,NA,119,104,28.47671233,W,PLAYOFF,4,2,20-21
DAL,2021-07-09,MIN,"DONCIC, LUKA",39,43,5,2,3,8,1,0,3,19,29,0.6551724138,5,7,0.7142857143,0,0,NA,4,MIN,0,57,NA,144,125,22.35890411,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"WALL, JOHN",36,26,5,2,3,13,2,0,1,10,22,0.4545454545,2,9,0.2222222222,4,4,1,2,MIN,0,46,NA,144,125,30.83835616,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"FINNEY-SMITH, DORIAN",33,21,6,0,6,3,0,0,0,7,9,0.7777777778,5,7,0.7142857143,2,2,1,2,MIN,0,30,NA,144,125,28.18082192,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"DRUMMOND, ANDRE",30,14,9,3,6,0,2,2,0,6,6,1,0,0,NA,2,2,1,2,MIN,0,27,NA,144,125,27.91232877,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"BRYANT, THOMAS",34,12,9,2,7,2,0,1,0,6,9,0.6666666667,0,0,NA,0,0,NA,2,MIN,0,24,NA,144,125,23.93972603,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"BURKE, TREY",21,12,3,0,3,5,1,0,0,5,13,0.3846153846,2,3,0.6666666667,0,0,NA,0,MIN,0,21,NA,144,125,28.65479452,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"CURRY, SETH",19,8,1,0,1,3,1,0,0,3,6,0.5,0,2,0,2,2,1,1,MIN,0,13,NA,144,125,30.87671233,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"MCGEE, JAVALE",24,6,5,2,3,1,0,2,0,2,4,0.5,0,1,0,2,2,1,2,MIN,0,14,NA,144,125,33.46849315,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"RICHARDSON, JOSH",1,2,2,0,2,0,0,0,0,1,2,0.5,0,0,NA,0,0,NA,0,MIN,0,4,NA,144,125,27.81369863,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"BRUNSON, JALEN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIN,0,0,NA,144,125,24.85479452,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"MARJANOVIC, BOBAN",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIN,0,0,NA,144,125,32.89863014,W,PLAYOFF,5,2,20-21
DAL,2021-07-09,MIN,"NWABA, DAVID",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,MIN,0,0,NA,144,125,28.48219178,W,PLAYOFF,5,2,20-21
DAL,2021-07-15,DEN,"DONCIC, LUKA",45,46,7,1,6,19,1,0,4,21,29,0.724137931,2,7,0.2857142857,2,2,1,0,DEN,0,73,NA,164,153,22.37534247,W,PLAYOFF,1,3,20-21
DAL,2021-07-15,DEN,"WALL, JOHN",36,45,4,1,3,14,0,1,1,19,27,0.7037037037,1,4,0.25,6,7,0.8571428571,2,DEN,0,64,NA,164,153,30.85479452,W,PLAYOFF,1,3,20-21
DAL,2021-07-15,DEN,"MCGEE, JAVALE",32,21,11,3,8,2,2,2,3,10,14,0.7142857143,1,3,0.3333333333,0,0,NA,1,DEN,0,38,NA,164,153,33.48493151,W,PLAYOFF,1,3,20-21
DAL,2021-07-15,DEN,"FINNEY-SMITH, DORIAN",33,17,5,0,5,3,1,0,2,6,11,0.5454545455,5,9,0.5555555556,0,0,NA,2,DEN,0,26,NA,164,153,28.19726027,W,PLAYOFF,1,3,20-21
DAL,2021-07-15,DEN,"BRYANT, THOMAS",35,15,5,2,3,0,0,0,1,7,8,0.875,1,1,1,0,0,NA,1,DEN,0,20,NA,164,153,23.95616438,W,PLAYOFF,1,3,20-21
DAL,2021-07-15,DEN,"CURRY, SETH",15,13,0,0,0,2,0,0,0,5,7,0.7142857143,3,3,1,0,0,NA,1,DEN,0,15,NA,164,153,30.89315068,W,PLAYOFF,1,3,20-21
DAL,2021-07-15,DEN,"DRUMMOND, ANDRE",28,7,7,1,6,1,1,3,0,3,4,0.75,0,0,NA,1,2,0.5,3,DEN,0,19,NA,164,153,27.92876712,W,PLAYOFF,1,3,20-21
DAL,2021-07-15,DEN,"BURKE, TREY",16,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,NA,2,DEN,0,0,NA,164,153,28.67123288,W,PLAYOFF,1,3,20-21
DAL,2021-07-16,DEN,"DONCIC, LUKA",41,54,8,1,7,9,2,1,0,23,33,0.696969697,4,8,0.5,4,4,1,1,DEN,0,74,NA,146,149,22.37808219,L,PLAYOFF,2,3,20-21
DAL,2021-07-16,DEN,"WALL, JOHN",41,28,5,2,3,10,0,1,2,13,26,0.5,0,2,0,2,2,1,2,DEN,0,44,NA,146,149,30.85753425,L,PLAYOFF,2,3,20-21
