TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,gametype
CHI,1/26/2022,@OKC,"FOURNIER, EVAN",25,7,2,0,2,1,1,0,0,3,9,0.3333333333,0,3,0,1,1,1,2,OKC,0,11,,98,114,29.24383562,L,REG
CHI,1/26/2022,@OKC,"ROBINSON-EARL, JEREMIAH",22,7,6,3,3,1,3,1,0,3,8,0.375,1,5,0.2,0,0,,1,OKC,0,18,,98,114,21.23013699,L,REG
CHI,1/26/2022,@OKC,"MITCHELL, DAVION",31,6,3,0,3,2,2,0,2,3,6,0.5,0,2,0,0,0,,4,OKC,0,13,,98,114,23.39178082,L,REG
CHI,1/26/2022,@OKC,"GAFFORD, DANIEL",19,6,6,2,4,0,0,2,2,3,5,0.6,0,0,,0,0,,3,OKC,0,14,,98,114,23.32054795,L,REG
CHI,1/28/2022,@SAS,"HIELD, BUDDY",31,32,5,1,4,0,0,0,2,11,23,0.4782608696,6,16,0.375,4,6,0.6666666667,2,SAS,0,37,,97,109,29.11506849,L,REG
CHI,1/28/2022,@SAS,"FOURNIER, EVAN",24,17,1,0,1,1,1,0,0,4,8,0.5,3,5,0.6,6,6,1,4,SAS,0,20,,97,109,29.24931507,L,REG
CHI,1/28/2022,@SAS,"LEVERT, CARIS",31,12,4,2,2,1,1,2,1,5,20,0.25,1,7,0.1428571429,1,1,1,3,SAS,0,20,,97,109,27.42739726,L,REG
CHI,1/28/2022,@SAS,"HUNTER, DEANDRE",31,12,7,1,6,1,1,0,1,4,14,0.2857142857,3,8,0.375,1,2,0.5,2,SAS,0,21,,97,109,24.15616438,L,REG
CHI,1/28/2022,@SAS,"MITCHELL, DAVION",32,8,4,0,4,8,2,0,3,3,7,0.4285714286,1,4,0.25,1,4,0.25,5,SAS,0,22,,97,109,23.39726027,L,REG
CHI,1/28/2022,@SAS,"BROWN, MOSES",29,6,13,6,7,1,1,2,1,3,5,0.6,0,0,,0,0,,1,SAS,0,23,,97,109,22.29315068,L,REG
CHI,1/28/2022,@SAS,"YOUNG, THADDEUS",22,6,1,1,0,2,1,0,3,3,4,0.75,0,0,,0,0,,3,SAS,0,10,,97,109,33.60547945,L,REG
CHI,1/28/2022,@SAS,"GAFFORD, DANIEL",17,4,5,3,2,1,2,1,0,1,7,0.1428571429,0,0,,2,4,0.5,1,SAS,0,13,,97,109,23.3260274,L,REG
CHI,1/28/2022,@SAS,"ROBINSON-EARL, JEREMIAH",23,0,5,1,4,0,0,0,5,0,5,0,0,2,0,0,2,0,3,SAS,0,5,,97,109,21.23561644,L,REG
CHI,1/30/2022,POR,"LEVERT, CARIS",33,32,3,0,3,5,1,1,1,12,20,0.6,3,7,0.4285714286,5,6,0.8333333333,2,POR,0,42,,108,107,27.43287671,W,REG
CHI,1/30/2022,POR,"HIELD, BUDDY",33,26,10,1,9,1,1,0,2,9,20,0.45,5,12,0.4166666667,3,4,0.75,3,POR,0,38,,108,107,29.12054795,W,REG
CHI,1/30/2022,POR,"HUNTER, DEANDRE",33,11,1,0,1,0,1,1,3,4,13,0.3076923077,1,6,0.1666666667,2,2,1,2,POR,0,14,,108,107,24.16164384,W,REG
CHI,1/30/2022,POR,"YOUNG, THADDEUS",24,11,7,2,5,3,0,1,0,5,9,0.5555555556,0,0,,1,2,0.5,0,POR,0,22,,108,107,33.6109589,W,REG
CHI,1/30/2022,POR,"FOURNIER, EVAN",24,9,4,0,4,1,0,1,2,2,7,0.2857142857,1,4,0.25,4,5,0.8,4,POR,0,15,,108,107,29.25479452,W,REG
CHI,1/30/2022,POR,"ROBINSON-EARL, JEREMIAH",24,7,3,0,3,1,2,1,1,3,7,0.4285714286,1,3,0.3333333333,0,0,,2,POR,0,14,,108,107,21.24109589,W,REG
CHI,1/30/2022,POR,"GAFFORD, DANIEL",19,6,6,2,4,0,1,1,0,3,6,0.5,0,0,,0,0,,0,POR,0,14,,108,107,23.33150685,W,REG
CHI,1/30/2022,POR,"BROWN, MOSES",15,5,6,0,6,0,0,0,0,1,3,0.3333333333,0,0,,3,4,0.75,6,POR,0,11,,108,107,22.29863014,W,REG
CHI,1/30/2022,POR,"MITCHELL, DAVION",35,1,3,0,3,5,1,0,0,0,6,0,0,5,0,1,2,0.5,1,POR,0,10,,108,107,23.40273973,W,REG
CHI,2/1/2022,ORL,"HIELD, BUDDY",32,21,3,0,3,3,0,0,2,8,17,0.4705882353,5,14,0.3571428571,0,0,,1,ORL,0,27,,86,128,29.1260274,L,REG
CHI,2/1/2022,ORL,"YOUNG, THADDEUS",23,12,4,0,4,2,1,0,1,6,10,0.6,0,0,,0,1,0,3,ORL,0,19,,86,128,33.61643836,L,REG
CHI,2/1/2022,ORL,"LEVERT, CARIS",30,11,1,0,1,1,0,0,2,4,15,0.2666666667,1,7,0.1428571429,2,2,1,3,ORL,0,13,,86,128,27.43835616,L,REG
CHI,2/1/2022,ORL,"FOURNIER, EVAN",24,11,2,0,2,2,1,1,2,2,12,0.1666666667,1,6,0.1666666667,6,7,0.8571428571,2,ORL,0,17,,86,128,29.26027397,L,REG
CHI,2/1/2022,ORL,"BROWN, MOSES",28,9,8,3,5,1,0,0,0,4,8,0.5,0,0,,1,3,0.3333333333,1,ORL,0,18,,86,128,22.30410959,L,REG
CHI,2/1/2022,ORL,"ROBINSON-EARL, JEREMIAH",24,9,5,1,4,1,1,0,2,3,8,0.375,2,6,0.3333333333,1,3,0.3333333333,2,ORL,0,16,,86,128,21.24657534,L,REG
CHI,2/1/2022,ORL,"HUNTER, DEANDRE",31,7,3,0,3,2,1,1,1,2,8,0.25,1,6,0.1666666667,2,2,1,3,ORL,0,14,,86,128,24.16712329,L,REG
CHI,2/1/2022,ORL,"MITCHELL, DAVION",31,5,2,0,2,4,0,0,3,2,6,0.3333333333,0,3,0,1,2,0.5,3,ORL,0,11,,86,128,23.40821918,L,REG
CHI,2/1/2022,ORL,"GAFFORD, DANIEL",17,1,10,3,7,1,0,2,3,0,4,0,0,0,,1,2,0.5,0,ORL,0,14,,86,128,23.3369863,L,REG
CHI,2/4/2022,@IND,"BROWN, MOSES",29,19,5,3,2,1,0,2,2,7,12,0.5833333333,0,0,,5,7,0.7142857143,4,IND,0,27,,85,116,22.31232877,L,REG
CHI,2/4/2022,@IND,"HUNTER, DEANDRE",30,18,4,0,4,0,3,0,1,6,15,0.4,4,8,0.5,2,2,1,3,IND,0,25,,85,116,24.17534247,L,REG
CHI,2/4/2022,@IND,"LEVERT, CARIS",31,11,2,0,2,4,0,0,1,3,9,0.3333333333,0,3,0,5,5,1,5,IND,0,17,,85,116,27.44657534,L,REG
CHI,2/4/2022,@IND,"FOURNIER, EVAN",24,9,3,0,3,3,0,0,3,2,7,0.2857142857,2,6,0.3333333333,3,4,0.75,1,IND,0,15,,85,116,29.26849315,L,REG
CHI,2/4/2022,@IND,"MITCHELL, DAVION",33,8,3,0,3,4,2,0,4,3,7,0.4285714286,1,5,0.2,1,2,0.5,3,IND,0,17,,85,116,23.41643836,L,REG
CHI,2/4/2022,@IND,"HIELD, BUDDY",30,7,2,0,2,1,1,0,1,1,10,0.1,1,6,0.1666666667,4,4,1,5,IND,0,11,,85,116,29.13424658,L,REG
CHI,2/4/2022,@IND,"ROBINSON-EARL, JEREMIAH",21,6,8,2,6,0,0,1,2,2,3,0.6666666667,1,2,0.5,1,3,0.3333333333,1,IND,0,15,,85,116,21.25479452,L,REG
CHI,2/4/2022,@IND,"GAFFORD, DANIEL",18,4,8,3,5,2,0,2,2,2,4,0.5,0,0,,0,2,0,2,IND,0,16,,85,116,23.34520548,L,REG
CHI,2/4/2022,@IND,"YOUNG, THADDEUS",24,3,3,0,3,1,2,0,3,1,7,0.1428571429,0,0,,1,2,0.5,2,IND,0,9,,85,116,33.62465753,L,REG
CHI,2/6/2022,PHI,"HIELD, BUDDY",30,26,2,0,2,2,2,1,2,9,16,0.5625,8,15,0.5333333333,0,0,,4,PHI,0,33,,119,115,29.13972603,W,REG
CHI,2/6/2022,PHI,"LEVERT, CARIS",31,21,1,0,1,2,1,0,3,9,13,0.6923076923,2,2,1,1,2,0.5,2,PHI,0,25,,119,115,27.45205479,W,REG
CHI,2/6/2022,PHI,"FOURNIER, EVAN",25,15,1,0,1,1,2,0,1,4,9,0.4444444444,4,8,0.5,3,5,0.6,3,PHI,0,19,,119,115,29.2739726,W,REG
CHI,2/6/2022,PHI,"GAFFORD, DANIEL",18,15,3,0,3,0,1,1,0,7,8,0.875,0,0,,1,2,0.5,3,PHI,0,20,,119,115,23.35068493,W,REG
CHI,2/6/2022,PHI,"MITCHELL, DAVION",33,10,5,0,5,9,0,0,2,3,8,0.375,2,6,0.3333333333,2,4,0.5,2,PHI,0,24,,119,115,23.42191781,W,REG
CHI,2/6/2022,PHI,"BROWN, MOSES",29,9,8,2,6,3,0,1,4,3,6,0.5,0,0,,3,4,0.75,2,PHI,0,21,,119,115,22.31780822,W,REG
CHI,2/6/2022,PHI,"HUNTER, DEANDRE",30,8,4,0,4,2,3,0,3,2,6,0.3333333333,1,3,0.3333333333,3,3,1,5,PHI,0,17,,119,115,24.18082192,W,REG
CHI,2/6/2022,PHI,"YOUNG, THADDEUS",23,8,7,2,5,6,0,1,1,4,6,0.6666666667,0,0,,0,2,0,1,PHI,0,22,,119,115,33.63013699,W,REG
CHI,2/6/2022,PHI,"ROBINSON-EARL, JEREMIAH",21,7,7,1,6,0,0,0,1,2,5,0.4,2,5,0.4,1,2,0.5,1,PHI,0,14,,119,115,21.26027397,W,REG
CHI,2/7/2022,PHX,"HIELD, BUDDY",36,43,6,1,5,3,1,0,1,14,23,0.6086956522,12,19,0.6315789474,3,3,1,4,PHX,0,53,,136,140,29.14246575,L,REG
CHI,2/7/2022,PHX,"LEVERT, CARIS",37,25,4,1,3,6,0,0,2,7,19,0.3684210526,1,4,0.25,10,10,1,3,PHX,0,35,,136,140,27.45479452,L,REG
CHI,2/7/2022,PHX,"FOURNIER, EVAN",24,18,4,0,4,1,1,0,0,7,12,0.5833333333,2,6,0.3333333333,2,3,0.6666666667,2,PHX,0,24,,136,140,29.27671233,L,REG
CHI,2/7/2022,PHX,"HUNTER, DEANDRE",30,11,3,1,2,0,0,0,2,4,9,0.4444444444,1,4,0.25,2,2,1,6,PHX,0,14,,136,140,24.18356164,L,REG
CHI,2/7/2022,PHX,"MITCHELL, DAVION",39,10,4,0,4,9,1,0,2,3,8,0.375,2,6,0.3333333333,2,4,0.5,4,PHX,0,24,,136,140,23.42465753,L,REG
CHI,2/7/2022,PHX,"BROWN, MOSES",33,9,14,5,9,0,1,1,1,4,9,0.4444444444,0,0,,1,3,0.3333333333,5,PHX,0,25,,136,140,22.32054795,L,REG
CHI,2/7/2022,PHX,"YOUNG, THADDEUS",26,8,3,2,1,5,6,1,6,3,14,0.2142857143,0,0,,2,4,0.5,5,PHX,0,23,,136,140,33.63287671,L,REG
CHI,2/7/2022,PHX,"ROBINSON-EARL, JEREMIAH",21,8,8,2,6,1,0,0,2,2,5,0.4,1,3,0.3333333333,3,3,1,6,PHX,0,17,,136,140,21.2630137,L,REG
CHI,2/7/2022,PHX,"GAFFORD, DANIEL",18,4,7,2,5,3,0,2,0,2,3,0.6666666667,0,0,,0,0,,3,PHX,0,16,,136,140,23.35342466,L,REG
CHI,2/7/2022,PHX,"TOPPIN, OBI",1,0,1,0,1,0,0,0,0,0,0,,0,0,,0,0,,0,PHX,0,1,,136,140,23.93150685,L,REG
CHI,2/9/2022,@CHA,"FOURNIER, EVAN",24,22,1,0,1,0,0,0,2,8,12,0.6666666667,2,5,0.4,4,5,0.8,2,CHA,0,23,,112,137,29.28219178,L,REG
CHI,2/9/2022,@CHA,"HUNTER, DEANDRE",31,20,2,0,2,2,1,0,0,7,13,0.5384615385,4,6,0.6666666667,2,2,1,3,CHA,0,25,,112,137,24.1890411,L,REG
CHI,2/9/2022,@CHA,"LEVERT, CARIS",31,19,5,0,5,10,2,0,2,7,15,0.4666666667,1,4,0.25,4,4,1,1,CHA,0,36,,112,137,27.46027397,L,REG
CHI,2/9/2022,@CHA,"HIELD, BUDDY",30,18,4,0,4,5,0,0,2,7,15,0.4666666667,2,6,0.3333333333,2,2,1,2,CHA,0,27,,112,137,29.14794521,L,REG
CHI,2/9/2022,@CHA,"GAFFORD, DANIEL",19,12,3,0,3,1,0,1,0,3,4,0.75,0,0,,6,8,0.75,2,CHA,0,17,,112,137,23.35890411,L,REG
CHI,2/9/2022,@CHA,"BROWN, MOSES",25,8,12,2,10,0,1,0,1,3,4,0.75,0,0,,2,2,1,5,CHA,0,21,,112,137,22.3260274,L,REG
CHI,2/9/2022,@CHA,"YOUNG, THADDEUS",23,8,3,0,3,4,1,0,2,4,9,0.4444444444,0,0,,0,2,0,2,CHA,0,16,,112,137,33.63835616,L,REG
CHI,2/9/2022,@CHA,"ROBINSON-EARL, JEREMIAH",22,5,3,0,3,1,0,1,2,2,6,0.3333333333,1,4,0.25,0,0,,0,CHA,0,10,,112,137,21.26849315,L,REG
CHI,2/9/2022,@CHA,"MITCHELL, DAVION",35,0,2,1,1,4,3,0,3,0,4,0,0,2,0,0,0,,4,CHA,0,9,,112,137,23.43013699,L,REG
CHI,2/11/2022,MIN,"HIELD, BUDDY",37,29,8,1,7,1,2,0,3,8,22,0.3636363636,8,16,0.5,5,5,1,2,MIN,0,40,,122,123,29.15342466,L,REG
CHI,2/11/2022,MIN,"HUNTER, DEANDRE",37,22,6,3,3,2,1,0,1,8,19,0.4210526316,2,8,0.25,4,5,0.8,1,MIN,0,31,,122,123,24.19452055,L,REG
CHI,2/11/2022,MIN,"FOURNIER, EVAN",25,19,3,0,3,0,0,0,1,4,11,0.3636363636,1,4,0.25,10,10,1,3,MIN,0,22,,122,123,29.28767123,L,REG
CHI,2/11/2022,MIN,"BROWN, MOSES",33,13,16,4,12,1,2,3,1,5,11,0.4545454545,0,0,,3,4,0.75,3,MIN,0,35,,122,123,22.33150685,L,REG
CHI,2/11/2022,MIN,"GAFFORD, DANIEL",18,13,2,2,0,0,0,2,1,4,5,0.8,0,0,,5,7,0.7142857143,6,MIN,0,17,,122,123,23.36438356,L,REG
CHI,2/11/2022,MIN,"ROBINSON-EARL, JEREMIAH",25,12,4,1,3,0,0,0,1,5,11,0.4545454545,2,5,0.4,0,0,,3,MIN,0,16,,122,123,21.2739726,L,REG
CHI,2/11/2022,MIN,"LEVERT, CARIS",26,7,3,2,1,1,0,1,2,2,7,0.2857142857,2,2,1,1,2,0.5,6,MIN,0,12,,122,123,27.46575342,L,REG
CHI,2/11/2022,MIN,"MITCHELL, DAVION",37,5,7,1,6,8,0,0,3,0,6,0,0,4,0,5,6,0.8333333333,3,MIN,0,20,,122,123,23.43561644,L,REG
CHI,2/11/2022,MIN,"YOUNG, THADDEUS",24,2,10,2,8,5,1,1,1,1,4,0.25,0,0,,0,0,,0,MIN,0,19,,122,123,33.64383562,L,REG
CHI,2/11/2022,MIN,"DUNN, KRIS",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,0,,122,123,27.90410959,L,REG
CHI,2/11/2022,MIN,"PRITCHARD, PAYTON",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,0,,122,123,24.03835616,L,REG
CHI,2/11/2022,MIN,"MCGRUDER, RODNEY",1,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,MIN,0,0,,122,123,30.53972603,L,REG
CHI,2/12/2022,OKC,"HIELD, BUDDY",30,21,3,1,2,0,0,0,1,6,19,0.3157894737,5,15,0.3333333333,4,5,0.8,3,OKC,0,24,,95,100,29.15616438,L,REG
CHI,2/12/2022,OKC,"BROWN, MOSES",30,20,16,4,12,2,0,0,0,9,11,0.8181818182,0,0,,2,6,0.3333333333,4,OKC,0,38,,95,100,22.33424658,L,REG
CHI,2/12/2022,OKC,"GAFFORD, DANIEL",17,15,3,1,2,0,1,2,0,7,7,1,0,0,,1,3,0.3333333333,2,OKC,0,21,,95,100,23.36712329,L,REG
CHI,2/12/2022,OKC,"LEVERT, CARIS",31,10,3,1,2,6,0,0,1,4,18,0.2222222222,0,5,0,2,3,0.6666666667,4,OKC,0,19,,95,100,27.46849315,L,REG
CHI,2/12/2022,OKC,"ROBINSON-EARL, JEREMIAH",24,8,8,2,6,0,0,0,1,2,6,0.3333333333,1,4,0.25,3,4,0.75,2,OKC,0,16,,95,100,21.27671233,L,REG
CHI,2/12/2022,OKC,"HUNTER, DEANDRE",30,6,4,0,4,0,2,0,4,2,11,0.1818181818,1,3,0.3333333333,1,2,0.5,4,OKC,0,12,,95,100,24.19726027,L,REG
CHI,2/12/2022,OKC,"FOURNIER, EVAN",24,6,4,1,3,2,0,0,0,2,6,0.3333333333,0,3,0,2,2,1,2,OKC,0,12,,95,100,29.29041096,L,REG
CHI,2/12/2022,OKC,"YOUNG, THADDEUS",23,6,5,1,4,3,1,0,1,3,7,0.4285714286,0,0,,0,2,0,3,OKC,0,15,,95,100,33.64657534,L,REG
CHI,2/12/2022,OKC,"MITCHELL, DAVION",31,3,4,1,3,4,1,0,4,1,2,0.5,0,1,0,1,4,0.25,5,OKC,0,12,,95,100,23.43835616,L,REG
CHI,2/14/2022,SAS,"LEVERT, CARIS",31,15,4,1,3,4,1,0,1,5,15,0.3333333333,3,9,0.3333333333,2,4,0.5,1,SAS,0,24,,83,102,27.4739726,L,REG
CHI,2/14/2022,SAS,"YOUNG, THADDEUS",22,15,9,5,4,4,2,0,1,5,12,0.4166666667,0,0,,5,10,0.5,0,SAS,0,30,,83,102,33.65205479,L,REG
CHI,2/14/2022,SAS,"BROWN, MOSES",30,14,6,0,6,0,1,1,0,6,11,0.5454545455,0,0,,2,4,0.5,2,SAS,0,22,,83,102,22.33972603,L,REG
CHI,2/14/2022,SAS,"HUNTER, DEANDRE",30,9,3,0,3,2,2,0,1,4,8,0.5,1,3,0.3333333333,0,0,,2,SAS,0,16,,83,102,24.20273973,L,REG
CHI,2/14/2022,SAS,"ROBINSON-EARL, JEREMIAH",21,8,6,1,5,1,0,3,2,4,7,0.5714285714,0,3,0,0,2,0,1,SAS,0,18,,83,102,21.28219178,L,REG
CHI,2/14/2022,SAS,"MITCHELL, DAVION",32,6,2,0,2,1,0,0,3,2,8,0.25,0,1,0,2,2,1,4,SAS,0,9,,83,102,23.44383562,L,REG
CHI,2/14/2022,SAS,"HIELD, BUDDY",31,6,3,1,2,2,1,0,4,3,11,0.2727272727,0,7,0,0,0,,1,SAS,0,12,,83,102,29.16164384,L,REG
CHI,2/14/2022,SAS,"FOURNIER, EVAN",25,6,0,0,0,0,0,0,0,2,8,0.25,2,7,0.2857142857,0,0,,3,SAS,0,6,,83,102,29.29589041,L,REG
CHI,2/14/2022,SAS,"GAFFORD, DANIEL",18,4,4,0,4,2,0,1,1,2,2,1,0,0,,0,0,,0,SAS,0,11,,83,102,23.37260274,L,REG
CHI,2/16/2022,SAC,"LEVERT, CARIS",33,32,2,0,2,7,2,0,1,10,23,0.4347826087,4,9,0.4444444444,8,8,1,1,SAC,0,43,,125,114,27.47945205,W,REG
CHI,2/16/2022,SAC,"HIELD, BUDDY",31,29,1,0,1,0,0,0,0,10,22,0.4545454545,7,13,0.5384615385,2,2,1,2,SAC,0,30,,125,114,29.16712329,W,REG
CHI,2/16/2022,SAC,"HUNTER, DEANDRE",31,21,3,0,3,1,0,1,2,5,8,0.625,1,2,0.5,10,11,0.9090909091,3,SAC,0,26,,125,114,24.20821918,W,REG
CHI,2/16/2022,SAC,"FOURNIER, EVAN",24,13,0,0,0,1,1,0,0,4,5,0.8,2,2,1,3,6,0.5,2,SAC,0,15,,125,114,29.30136986,W,REG
CHI,2/16/2022,SAC,"MITCHELL, DAVION",26,10,3,0,3,3,2,0,1,4,9,0.4444444444,2,5,0.4,0,0,,6,SAC,0,18,,125,114,23.44931507,W,REG
CHI,2/16/2022,SAC,"GAFFORD, DANIEL",18,9,3,1,2,0,0,1,0,2,3,0.6666666667,0,0,,5,6,0.8333333333,4,SAC,0,13,,125,114,23.37808219,W,REG
CHI,2/16/2022,SAC,"YOUNG, THADDEUS",24,7,9,1,8,1,4,0,1,3,6,0.5,0,0,,1,2,0.5,2,SAC,0,21,,125,114,33.65753425,W,REG
CHI,2/16/2022,SAC,"BROWN, MOSES",29,3,6,0,6,2,0,2,0,1,3,0.3333333333,0,0,,1,2,0.5,3,SAC,0,13,,125,114,22.34520548,W,REG
CHI,2/16/2022,SAC,"ROBINSON-EARL, JEREMIAH",24,1,5,2,3,3,3,1,0,0,2,0,0,1,0,1,2,0.5,3,SAC,0,13,,125,114,21.28767123,W,REG
CHI,2/24/2022,ATL,"HIELD, BUDDY",30,18,5,0,5,4,0,0,1,6,14,0.4285714286,3,10,0.3,3,3,1,5,ATL,0,27,,104,111,29.1890411,L,REG
CHI,2/24/2022,ATL,"LEVERT, CARIS",32,16,2,0,2,3,0,2,1,7,17,0.4117647059,2,7,0.2857142857,0,0,,4,ATL,0,23,,104,111,27.50136986,L,REG
CHI,2/24/2022,ATL,"HUNTER, DEANDRE",30,15,8,2,6,2,0,0,2,5,8,0.625,2,3,0.6666666667,3,4,0.75,4,ATL,0,25,,104,111,24.23013699,L,REG
CHI,2/24/2022,ATL,"FOURNIER, EVAN",24,12,2,1,1,2,1,0,1,5,9,0.5555555556,2,4,0.5,0,0,,2,ATL,0,17,,104,111,29.32328767,L,REG
CHI,2/24/2022,ATL,"JACKSON, ISAIAH",24,12,2,1,1,1,0,0,3,6,14,0.4285714286,0,6,0,0,0,,3,ATL,0,15,,104,111,20.12328767,L,REG
CHI,2/24/2022,ATL,"MITCHELL, DAVION",33,11,5,0,5,2,2,0,2,5,10,0.5,1,4,0.25,0,0,,4,ATL,0,20,,104,111,23.47123288,L,REG
CHI,2/24/2022,ATL,"BROWN, MOSES",25,9,11,2,9,1,0,0,1,2,5,0.4,0,0,,5,6,0.8333333333,4,ATL,0,21,,104,111,22.36712329,L,REG
CHI,2/24/2022,ATL,"GAFFORD, DANIEL",18,9,7,1,6,2,0,3,2,4,5,0.8,0,0,,1,1,1,1,ATL,0,21,,104,111,23.4,L,REG
CHI,2/24/2022,ATL,"ROBINSON-EARL, JEREMIAH",24,2,6,0,6,1,2,1,2,1,5,0.2,0,3,0,0,0,,3,ATL,0,12,,104,111,21.30958904,L,REG
CHI,2/26/2022,MEM,"HIELD, BUDDY",30,20,3,0,3,2,0,0,1,6,16,0.375,3,11,0.2727272727,5,5,1,3,MEM,0,25,,114,105,29.19452055,W,REG
CHI,2/26/2022,MEM,"JACKSON, ISAIAH",20,18,7,3,4,2,0,0,2,7,9,0.7777777778,4,5,0.8,0,0,,3,MEM,0,27,,114,105,20.12876712,W,REG
CHI,2/26/2022,MEM,"MITCHELL, DAVION",34,17,3,0,3,8,0,0,2,6,10,0.6,3,6,0.5,2,3,0.6666666667,4,MEM,0,28,,114,105,23.47671233,W,REG
CHI,2/26/2022,MEM,"LEVERT, CARIS",31,17,1,0,1,6,2,0,1,5,10,0.5,1,4,0.25,6,6,1,2,MEM,0,26,,114,105,27.50684932,W,REG
CHI,2/26/2022,MEM,"FOURNIER, EVAN",24,14,1,0,1,0,0,0,1,3,7,0.4285714286,1,3,0.3333333333,7,7,1,2,MEM,0,15,,114,105,29.32876712,W,REG
CHI,2/26/2022,MEM,"ROBINSON-EARL, JEREMIAH",24,9,3,1,2,0,1,2,0,1,4,0.25,1,2,0.5,6,8,0.75,2,MEM,0,15,,114,105,21.31506849,W,REG
CHI,2/26/2022,MEM,"HUNTER, DEANDRE",30,8,5,0,5,0,1,0,3,3,15,0.2,2,6,0.3333333333,0,0,,2,MEM,0,14,,114,105,24.23561644,W,REG
CHI,2/26/2022,MEM,"BROWN, MOSES",29,8,14,0,14,0,0,2,0,4,8,0.5,0,0,,0,1,0,6,MEM,0,24,,114,105,22.37260274,W,REG
CHI,2/26/2022,MEM,"GAFFORD, DANIEL",18,3,8,4,4,4,1,0,2,1,3,0.3333333333,0,0,,1,2,0.5,2,MEM,0,16,,114,105,23.40547945,W,REG
CHI,2/28/2022,@MIA,"FOURNIER, EVAN",26,22,4,0,4,2,1,0,1,8,17,0.4705882353,4,6,0.6666666667,2,2,1,0,MIA,0,29,,97,108,29.33424658,L,REG
CHI,2/28/2022,@MIA,"BROWN, MOSES",30,20,12,5,7,0,0,3,0,9,12,0.75,0,0,,2,2,1,0,MIA,0,35,,97,108,22.37808219,L,REG
CHI,2/28/2022,@MIA,"HIELD, BUDDY",34,17,6,0,6,4,0,0,1,7,17,0.4117647059,3,8,0.375,0,0,,0,MIA,0,27,,97,108,29.2,L,REG
CHI,2/28/2022,@MIA,"MITCHELL, DAVION",36,11,2,1,1,5,0,0,0,3,18,0.1666666667,2,8,0.25,3,4,0.75,0,MIA,0,18,,97,108,23.48219178,L,REG
CHI,2/28/2022,@MIA,"GAFFORD, DANIEL",19,11,6,1,5,1,1,1,0,3,5,0.6,0,0,,5,6,0.8333333333,0,MIA,0,20,,97,108,23.4109589,L,REG
CHI,2/28/2022,@MIA,"LEVERT, CARIS",35,8,5,1,4,6,1,1,2,4,16,0.25,0,4,0,0,0,,1,MIA,0,21,,97,108,27.51232877,L,REG
CHI,2/28/2022,@MIA,"HUNTER, DEANDRE",30,6,6,1,5,2,1,3,1,2,4,0.5,2,3,0.6666666667,0,0,,0,MIA,0,18,,97,108,24.24109589,L,REG
CHI,2/28/2022,@MIA,"JACKSON, ISAIAH",14,2,2,1,1,0,0,0,0,1,2,0.5,0,0,,0,0,,0,MIA,0,4,,97,108,20.13424658,L,REG
CHI,2/28/2022,@MIA,"ROBINSON-EARL, JEREMIAH",16,0,3,0,3,2,0,0,1,0,1,0,0,1,0,0,0,,1,MIA,0,5,,97,108,21.32054795,L,REG
CHI,3/4/2022,MIL,"LEVERT, CARIS",31,24,7,0,7,6,0,0,2,9,15,0.6,4,5,0.8,2,2,1,1,MIL,0,37,,95,103,27.52328767,L,REG
CHI,3/4/2022,MIL,"HIELD, BUDDY",30,18,3,1,2,0,0,0,3,6,15,0.4,3,9,0.3333333333,3,5,0.6,3,MIL,0,21,,95,103,29.2109589,L,REG
CHI,3/4/2022,MIL,"MITCHELL, DAVION",33,11,3,0,3,4,2,0,4,5,10,0.5,1,5,0.2,0,0,,3,MIL,0,20,,95,103,23.49315068,L,REG
CHI,3/4/2022,MIL,"FOURNIER, EVAN",24,11,0,0,0,1,1,0,2,4,9,0.4444444444,3,6,0.5,0,2,0,0,MIL,0,13,,95,103,29.34520548,L,REG
CHI,3/4/2022,MIL,"HUNTER, DEANDRE",30,10,3,0,3,0,0,0,2,4,17,0.2352941176,2,9,0.2222222222,0,0,,1,MIL,0,13,,95,103,24.25205479,L,REG
CHI,3/4/2022,MIL,"BROWN, MOSES",27,8,11,3,8,2,0,0,1,1,1,1,0,0,,6,6,1,5,MIL,0,21,,95,103,22.3890411,L,REG
CHI,3/4/2022,MIL,"GAFFORD, DANIEL",18,5,6,2,4,2,2,0,0,1,2,0.5,0,0,,3,6,0.5,2,MIL,0,15,,95,103,23.42191781,L,REG
CHI,3/4/2022,MIL,"JACKSON, ISAIAH",23,4,4,1,3,5,1,3,1,2,9,0.2222222222,0,4,0,0,0,,4,MIL,0,17,,95,103,20.14520548,L,REG
CHI,3/4/2022,MIL,"ROBINSON-EARL, JEREMIAH",24,4,3,1,2,2,0,0,1,2,5,0.4,0,2,0,0,0,,3,MIL,0,9,,95,103,21.33150685,L,REG
